name,longitude,latitude,postcode,suburb
Denture Clinic,145.091846,-37.89905,3166,Oakleigh
Chemist Warehouse,145.151888,-37.953,3171,Springvale
Surgery Dr Sang Chung,145.151978,-37.952709,3171,Springvale
Active Physiotherapy,145.143165,-37.886153,3149,Mount Waverley
Eye Clinic - Dr Alex A Amini,145.144246,-37.886297,3149,Mount Waverley
Waverley Orthopaedic Clinic,145.142982,-37.886138,3149,Mount Waverley
Waverley Road Dental,145.126705,-37.884407,3149,Mount Waverley
Master Dental Group,145.127476,-37.915311,3168,Clayton
Monash Surgical Private,145.12067,-37.921904,3168,Clayton
Koornang Rd Medical Centre,145.056975,-37.887405,3163,Carnegie
Love Dental,145.003091,-37.905444,3186,Brighton
Priceline Pharmacy,145.05609,-37.95894,3192,Cheltenham
Capital Radiology,145.05547,-37.960261,3192,Cheltenham
Amcal,145.055469,-37.958388,3192,Cheltenham
Southland Medical Centre,145.057295,-37.958599,3192,Cheltenham
Chesterville Day Hospital,145.056943,-37.960488,3192,Cheltenham
Dartnells Compounding Pharmacy,145.023434,-37.886944,3162,Caulfield
Southeastern periodontics and implants,145.03849,-37.911225,3204,McKinnon
McKinnon Eye Clinic,145.038646,-37.911265,3204,McKinnon
Brighton Family & Women's Clinic,145.022356,-37.919648,3187,Brighton East
Valewood Clinic,145.164363,-37.919828,3170,Mulgrave
Carnegie Central,145.058794,-37.884596,3163,Carnegie
Wenben Chiropractic Clinic,145.004089,-37.948906,3191,Sandringham
Bluff Road Physio,145.021092,-37.953065,3191,Sandringham
Sandringham Medical Centre,145.006934,-37.951815,3191,Sandringham
Melbourne Laser Derm Clinic,145.088394,-37.898629,3166,Oakleigh
Centre Psychology,145.037911,-37.9357,3189,Moorabbin
Acupuncture,145.074412,-37.886235,3163,Murrumbeena
Chandler Road Medical Centre,145.185822,-37.975071,3174,Noble Park
Davell Lodge,145.177317,-37.952306,3174,Noble Park
Mitchell Chemist,145.175002,-37.96658,3174,Noble Park
Sports Injury,145.218426,-37.970195,3175,Dandenong North
Springvale Plaza Pharmacy,145.142623,-37.961691,3172,Springvale South
Advanced Chiropractic,145.156244,-37.929312,3170,Mulgrave
Central Bayside Comm Health Service,145.102193,-37.940526,3169,Clarinda
Dr King,145.164348,-37.885876,3150,Glen Waverley
Peak MSK Physiotherapy,145.038307,-37.961599,3192,Cheltenham
Adam Dental,145.13513,-37.888579,3149,Mount Waverley
Pinewood Centreway Pharmacy,145.144074,-37.891002,3149,Mount Waverley
Australian Red Cross Blood Services,145.143213,-37.891829,3149,Mount Waverley
Connective Healthcare,145.058034,-37.92114,3165,Bentleigh East
Highway Pharmacy,145.156504,-37.934674,3171,Springvale
Physio,145.150546,-37.959435,3171,Springvale
Direct Chemist Outlet,145.073858,-37.967793,3192,Cheltenham
Audio Clinic,145.165609,-37.88217,3150,Glen Waverley
Mountian View Denture Clinic,145.294266,-37.881699,3156,Ferntree Gully
Dr Ivor Berman,145.166267,-37.880293,3150,Glen Waverley
Pharmacy360,145.016395,-37.975221,3193,Black Rock
Physio,145.165341,-37.883884,3150,Glen Waverley
Griffith Denture Clinic,146.059189,-34.283295,2680,Griffith
Outback Physio,140.907541,-35.260803,5304,Pinnaroo
Jindera Pharmacy,146.887337,-35.953669,2642,Jindera
Uranquinty Pharmacy,147.246612,-35.192873,2652,Uranquinty
Connect Hearing!,138.604358,-34.92544,5000,Adelaide
Radiology SA,138.62425,-34.946406,5063,Parkside
Arkaba Family Dental,138.624829,-34.946513,5063,Parkside
Gentle Dentistry,138.663235,-34.925938,5066,Erindale
Teeth @ Mittagong,150.446546,-34.450849,2575,Mittagong
Harden Pharmacy,148.369608,-34.553928,2587,Harden
Woodville Gardens Pharmacy,138.548402,-34.871899,5012,Woodville Gardens
St Clair Health,138.530373,-34.869748,5011,Saint Clair
Soul Pattison,145.612847,-37.781684,3797,Yarra Junction
Claremont Plaza Advantage Pharmacy,147.255118,-42.790957,7011,Claremont
Chemist Warehouse,142.139269,-34.20709,3500,Mildura
EyeQ,149.910623,-36.890768,2548,Merimbula
Priceline Pharmacy,146.540175,-38.194809,3844,Traralgon
Augusta Pharmacy,115.159611,-34.3152,6290,Augusta
Amcal Churchill,146.420609,-38.313913,3842,Churchill
Rosedale Pharmacy,146.788652,-38.151782,3847,Rosedale
Discount Chemist,149.913398,-36.862684,2548,Tura Beach
Gippsland Health,148.464869,-37.70171,3888,Orbost
Discount Chemist,149.909852,-36.887645,2548,Merimbula
Priceline Pharmacy,140.749886,-34.171713,5341,Renmark
Ivanhoe Hospital,144.295389,-32.894419,2878,Ivanhoe
friendlies,115.342613,-33.651229,6280,Busselton
Brunswick Family Pharmacy,115.838859,-33.254404,6224,Brunswick
Sleep Apnoea Centre Riverland,140.749629,-34.171442,5341,Renmark
Santosha Health and Wellbeing Centre,140.748596,-34.172553,5341,Renmark
Eaton Medical Centre,115.715301,-33.321275,6232,Eaton
Gnowangerup Pharmacy,118.007538,-33.936468,6335,Gnowangerup
Glen Osmond Surgicentre,138.619562,-34.942727,5063,Eastwood
Loxton Dental Practice,140.573701,-34.4542,5333,Loxton
Australian Clinicalabs,138.62456,-34.94641,5063,Parkside
Physio Pilates Proactive,138.621102,-34.944043,5063,Parkside
Arkaba Medical Centre,138.624815,-34.946775,5063,Parkside
Orthopaedics SA,138.624628,-34.94642,5063,Parkside
Western Diagnostic Pathology,115.645571,-33.340402,6230,South Bunbury
Chemist Warehouse,138.637206,-34.921235,5067,Norwood
SportsPhysioSA,138.536683,-34.966255,5040,Novar Gardens
Foster Physio,145.202347,-37.982933,3175,Dandenong
Sports Fit Physio & Health,145.058047,-37.860169,3146,Glen Iris
Pascoe Vale Acupuncture,144.928667,-37.730318,3044,Pascoe Vale
Live Better Physiotherapy,140.749755,-34.174188,5341,Renmark
Tristar Medical Centre,142.19841,-36.718284,3400,Horsham
Chemist Warehouse,145.060122,-37.694422,3083,Bundoora
GP Care,144.258355,-36.746288,3550,Long Gully
Play Educate,145.194055,-37.638512,3099,Hurstbridge
Priceline Pharmacy,145.058495,-37.69655,3083,Bundoora
Amcal,145.163643,-37.78195,3109,Doncaster East
Dr Siu Leung And Associates,144.961495,-37.804916,3053,Carlton
Chemist Warehouse,144.969872,-37.81199,3000,Melbourne
Toorak Dental Group,145.010627,-37.841093,3142,Toorak
High Street Medical Clinic,144.99175,-37.851476,3181,Prahran
One Smile,145.166709,-37.876989,3150,Glen Waverley
Melbourne Athletic Development,144.999146,-37.800281,3067,Abbotsford
Obstetricians & Gynaecologists,145.1467,-37.884726,3150,Glen Waverley
Horizon Doctors,145.271733,-37.806931,3136,Croydon
D G Grey and Burns,145.280501,-37.797841,3136,Croydon
Merrindale Medical Centre,145.287363,-37.816051,3136,Croydon South
Merrindale Pharmacy,145.287356,-37.81599,3136,Croydon South
Como Compounding Pharmacy,144.996068,-37.83943,3141,South Yarra
Bayswater North Pharmacy,145.301386,-37.822935,3153,Bayswater North
Bupa Dental,151.229675,-33.828691,2090,Cremorne
Redmond Fuss Pharmacy,151.205583,-33.879505,2000,Haymarket
Direct Chemist Warehouse,145.249442,-37.843781,3153,Bayswater
Knox Day Hospital,145.249106,-37.844075,3153,Bayswater
Beacon Cove Medical Centre,144.933059,-37.840684,3207,Port Melbourne
Albert Park Sports & Spinal,144.95889,-37.845467,3206,Albert Park
Prahran Market Clinic,144.993492,-37.84704,3181,Prahran
Knox Super Clinic,145.24907,-37.843798,3153,Bayswater
Bayswater Station Dental,145.267544,-37.842449,3153,Bayswater
Wigg's Physio Services,145.242305,-37.856247,3152,Wantirna South
Direct Chemist Outlet,145.183663,-37.837441,3131,Forest Hill
Top Care,145.195306,-37.83292,3133,Vermont
Osteopathic Works,145.208246,-37.816326,3132,Mitcham
Footlab+,145.227103,-37.820252,3134,Ringwood
Seaforth Pharmacy,151.25127,-33.797262,2092,Seaforth
Largs Health and Yoga,138.488942,-34.827357,5016,Largs Bay
TLCPharmacy,138.496997,-34.803898,5017,Taperoo
Douglas Hanly Moir,151.302271,-33.676191,2103,Mona Vale
Choice Pharmacy,150.952057,-33.685791,2155,North Kellyville
Minchinbury Family Practice,150.834248,-33.787313,2770,Minchinbury
Blooms The Chemist,150.852127,-34.669049,2533,Kiama
Parramatta Chest Clinic,151.002133,-33.811706,2150,Parramatta
Canley Vale Dental Clinic,150.942399,-33.887153,2166,Canley Vale
White Cliffs Health Service,143.089521,-30.850777,2836,White Cliffs
Thargomindah Community Clinic,143.820793,-27.997592,4492,Thargomindah
Bentleigh Dental Care,151.179892,-33.797865,2067,Chatswood
Chemist Warehouse,151.120847,-34.042682,2229,Caringbah
Moods Pharmacy,151.013334,-34.064797,2233,Engadine
Physioworks Rochedale,153.12724,-27.600542,4123,Rochedale South
OPSM,150.311153,-33.715593,2780,Katoomba
Leigh Creek Hospital,138.398486,-30.591615,5731,Leigh Creek
Osteopath,144.948999,-37.775333,3055,Brunswick West
Power Street Pharmacy,145.026171,-37.821843,3122,Hawthorn
Canterbury Medical Clinic,145.08058,-37.823825,3126,Canterbury
Glen Waverley Audika,145.148444,-37.876795,3150,Glen Waverley
Priceline Pharmacy,115.073295,-33.952398,6285,Margaret River
Chemist Warehouse,145.003897,-37.848012,3142,Toorak
Chemist Warehouse,145.122867,-37.818347,3128,Box Hill
Chemist Warehouse,145.122128,-37.818315,3128,Box Hill
Box Hill Mall,145.122367,-37.818496,3128,Box Hill
Homoeopathic Centre,145.080349,-37.850502,3146,Glen Iris
Prahran clinic,144.99539,-37.847132,3181,Prahran
Prahran Amcal Pharmacy,144.993213,-37.851602,3181,Prahran
Clinic66,151.18663,-33.796146,2067,Chatswood
Senior Denture Clinic Penrith,150.696714,-33.753305,2750,Penrith
Stellar Pharmacy,142.194196,-34.173686,2739,Buronga
TerryWhite Chemmart,137.532923,-33.027732,5608,Whyalla Norrie
Physio and Sports Injury Clinic,137.526264,-33.020798,5608,Whyalla Stuart
Norrie Avenue Surgery,137.55084,-33.026477,5608,Whyalla Norrie
Buronga Pharmacy,142.180131,-34.169385,2739,Buronga
Hearing Matters,137.583405,-33.033185,5600,Whyalla
Red Cross donor centre,146.538984,-38.196157,3844,Traralgon
SKINN,146.537527,-38.19753,3844,Traralgon
Stratford Healthcare Pharmacy,147.080189,-37.967016,3862,Stratford
Heyfield Hospital,146.784229,-37.976318,3858,Heyfield
Gippsland Lakes Community Health,147.9986,-37.874065,3909,Lakes Entrance
Parry Pharmacy,145.125684,-38.14237,3199,Frankston
Horsham Dental Group,142.197792,-36.713332,3400,Horsham
Grampians Community Health Clinic,142.197624,-36.717658,3400,Horsham
Amcal,142.199376,-36.715277,3400,Horsham
Tankard Dental,142.156451,-34.188077,3500,Mildura
Mildura Eye Specialists,142.156891,-34.187731,3500,Mildura
East Ringwood Dental Clinic,145.250072,-37.81239,3135,Ringwood East
Tristar Medical Group,142.159368,-34.185704,3500,Mildura
Remedial Massage,145.176472,-37.812946,3131,Nunawading
Chest Clinic Building,138.608176,-34.921406,5000,Adelaide
TerryWhite Chemmart,138.827436,-34.990774,5242,Balhannah
Norwood Breast and Endocrine Suregeons,138.63425,-34.922119,5067,Norwood
Adelaide Neuropsychology,138.644609,-34.956451,5064,Glen Osmond
Minyip Medical Supplies Depot,142.587772,-36.4595,3392,Minyip
Nyah West Pharmacy,143.343472,-35.185136,3595,Nyah West
Health at Campbelltown,138.658111,-34.886398,5074,Campbelltown
Gippsland Physiotherapy Group Bairnsdale,147.628207,-37.82551,3875,Bairnsdale
TerryWhite Chemmart,138.612686,-34.931815,5000,Adelaide
National Pharmacies,138.635067,-34.952298,5064,Glenunga
Glenunga Dental,138.635781,-34.952978,5064,Glenunga
TerryWhite Chemmart,138.641909,-34.940253,5065,Glenside
Green Dispensary Pharmacy,138.662294,-34.92553,5068,Kensington Gardens
Linden Park Pharmacy,138.651774,-34.947372,5065,Linden Park
Beaumont Family Medical Practice,138.651779,-34.94742,5065,Linden Park
Kajun's Psycology,138.654457,-34.951181,5066,Beaumont
Bairnsdale Medical Group,147.613605,-37.829368,3875,Bairnsdale
Wattle Park Pharmacy,138.67632,-34.924703,5066,Wattle Park
Tusmore Dental Care,138.651967,-34.93864,5065,Tusmore
Odyssey Vein Clinic,138.631907,-34.935536,5065,Dulwich
Health at Dulwich,138.63188,-34.935266,5065,Dulwich
Dulwich Pharmacy,138.631794,-34.935378,5065,Dulwich
TerryWhite Chemmart,138.636537,-34.939745,5065,Glenside
Montrose Pharmacy,145.343187,-37.810017,3765,Montrose
"BDHH: Integrative Medicine, Osteopathy, Naturopathy & Massage Lilydale",145.352257,-37.758696,3140,Lilydale
Burnside Dental Practice,138.66004,-34.939651,5066,Hazelwood Park
Health Life Foot Clinic,138.660004,-34.939524,5066,Hazelwood Park
TerryWhite Chemmart,138.660082,-34.939714,5066,Hazelwood Park
Hazelwood Park Clinic,138.660083,-34.939815,5066,Hazelwood Park
Back In Motion,145.191956,-38.116515,3201,Carrum Downs
Priceline Pharmacy,140.778853,-37.827955,5290,Mount Gambier
Gambier City Pharmacy,140.776322,-37.829629,5290,Mount Gambier
Chemist King Discount Pharmacy,140.762027,-37.816485,5290,Mount Gambier
Elmhurst Bush Nursing Centre,143.247774,-37.177089,3469,Elmhurst
Gambier City Pharmacy,140.774761,-37.826074,5290,Mount Gambier
Audika Hearing Clinic,138.749031,-34.598867,5118,Gawler
Ronan's Dental Laboratory,138.748806,-34.599945,5118,Gawler
Guardian,142.026857,-36.454057,3414,Dimboola
Wimmera Health Care,142.024449,-36.44999,3414,Dimboola
Balmoral Bush Nursing Centre,141.84119,-37.249384,3407,Balmoral
TerryWhite Chemmart,140.742732,-36.955935,5271,Naracoorte
Chemist Warehouse,142.149439,-34.218633,3500,Mildura
Baniyala Health Centre,136.225817,-13.199742,,
Manangatang Hospital,142.880892,-35.05114,3546,Manangatang
essential physio,138.889908,-34.670553,5351,Williamstown
Amcal,139.273356,-35.121475,5253,Murray Bridge
Chemmart Pharmacy Bairnsdale,147.631208,-37.811073,3875,Eastwood
Main Street Medical Centre,149.911228,-36.8866,2548,Merimbula
Wentworth Pharmacy,141.918226,-34.106916,2648,Wentworth
Lake Cargelligo Family Practice,146.373862,-33.296925,2672,Lake Cargelligo
Village Pharmacy,140.789965,-37.81114,5290,Mount Gambier
Amcal,143.558715,-35.340387,3585,Swan Hill
Dr John Gurr,140.783579,-34.180371,5340,Paringa
4Cyte Pathology,151.070394,-34.036373,2232,Kirrawee
Physiotherapy,145.015812,-37.674604,3075,Lalor
Priceline Pharmacy,151.299722,-25.591687,4626,Mundubbera
Beachport Pharmacy,140.013679,-37.481273,5280,Beachport
Gladstone Family Chemist,151.262519,-23.847059,4680,Gladstone Central
Shoes Feet Gear,151.260819,-23.846745,4680,Gladstone Central
Sydney Street Medical,149.186912,-21.144326,4740,Mackay
Nauiyu Health Centre,130.692089,-13.749947,0822,Nauiyu
Ltyentye Purte Health Centre,134.375578,-24.130839,0872,Santa Teresa
Pharmacy First,139.493253,-20.726625,4825,Mount Isa City
Cloncurry Hospital,140.527743,-20.704594,4824,Cloncurry
Croydon Primary Health Care Centre,142.240108,-18.211263,4871,Croydon
Georgetown Primary Health Centre,143.547178,-18.292148,4871,Georgetown
Acacia Dental,131.040902,-12.523313,0839,Coolalinga
Body Therapy And Gift Shop,114.122964,-21.931638,6707,Exmouth
Mitchell Centre Pharmacy,130.840419,-12.463951,0800,Darwin City
Play Therapy Melbourne,145.148955,-37.713528,3095,Eltham
Chemist Warehouse,145.048443,-37.712364,3083,Bundoora
Chemist Warehouse,145.087798,-37.64955,3752,South Morang
Stella Dental,145.016215,-37.674651,3075,Lalor
Dubbo Community Health Centre,148.617614,-32.255706,2830,Dubbo
Narromine Pharmacy,148.239968,-32.23121,2821,Narromine
Cummins and District Memorial Hospital,135.732942,-34.264155,5631,Cummins
Treendale Medical Group,115.743167,-33.281872,6233,Australind
Wizard,115.639721,-33.325632,6230,Bunbury
Dawesville Medical Centre,115.638888,-32.634262,6211,Dawesville
Priceline Pharmacy,150.890564,-32.262066,2333,Muswellbrook
Ceduna District Health Services,133.672727,-32.119006,5690,Ceduna
Eaton Family Dental Practice,115.715303,-33.320841,6232,Eaton
ABC surgery,137.539489,-33.021326,5608,Whyalla Norrie
Harvey Medical Group,115.894559,-33.079171,6220,Harvey
Aberdeen Pharmacy,150.889834,-32.16235,2336,Aberdeen
First Aid Muja Power Station,116.304145,-33.446267,6225,Muja
Origins Meditation Centre,115.994285,-33.778432,6253,Balingup
Balingup Pharmacy,115.984144,-33.786081,6253,Balingup
Australian Clinical Labs,115.764315,-33.979938,6275,Nannup
Bunbury Drive-In Chemist,115.646132,-33.339963,6230,South Bunbury
Bunbury Medical Services - Doctors GP Surgery,115.646312,-33.339937,6230,South Bunbury
Manjimup Medical Centre,116.145359,-34.241591,6258,Manjimup
Coral Coast Physiotherapy & Sports Injury,152.463316,-24.815758,4670,Bargara
Wolli Creek Physiotherapy,151.149139,-33.930508,2205,Wolli Creek
Dargo Bush Nursing Centre,147.250655,-37.464476,3862,Dargo
Ridge Health & Wellbeing Centre,145.138119,-37.719744,3095,Eltham
Perth Radiological Clinic,115.846056,-31.957537,6000,Perth
Wurli Wurlinjang Health Service,132.264057,-14.461973,0850,Katherine
St John Ambulance Kununurra,128.733481,-15.776235,6743,Kununurra
Yarralin Health Centre,130.884173,-16.44736,0852,Yarralin
Balgo Clinic,127.982799,-20.141613,6770,Tanami
Mount Liebig Health Centre,131.27394,-23.266297,0872,Mount Liebig
TerryWhite Chemmart,145.758008,-16.9045,4870,Cairns North
Yuendumu Health Centre,131.796612,-22.255458,0872,Yuendumu
Middle Island Medical Clinic,142.477269,-38.383608,3280,Warrnambool
Lady Bay Dental Clinic,142.476575,-38.382519,3280,Warrnambool
Eaton Central 7 Day Family Practice,152.959367,-27.33743,4037,Eatons Hill
Narangba Doctors,152.941767,-27.188276,4504,Narangba
QML Pathology,152.941833,-27.188373,4504,Narangba
Beyond Dental Care,152.958686,-27.162738,4505,Burpengary
Hub Medical Centre,152.979599,-27.138067,4505,Burpengary East
Ferny Fair Medical Centre,152.94315,-27.394659,4055,Ferny Hills
Cashmere Medical Centre,152.936101,-27.305993,4500,Cashmere
Chemist Discount Centre,152.959565,-27.058756,4510,Caboolture
Guardian,152.943094,-27.394654,4055,Ferny Hills
QLD Medical Doctors,152.960565,-27.397329,4054,Arana Hills
ME Health,144.886462,-37.829997,3015,Spotswood
AudioClinic,152.938573,-27.509526,4069,Kenmore
Pharmacy 4 Less,144.84423,-37.842915,3025,Altona North
Paddington Central Pharmacy,152.998176,-27.458879,4064,Paddington
Advance Healthcare,144.798618,-37.74121,3021,Saint Albans
John Mitchell Pharmacy,145.838182,-31.49814,2835,Cobar
Bollon Community Clinic,147.478929,-28.031424,4488,Bollon
St Mary Pharmacy,146.85698,-29.960851,2839,Brewarrina
Ashgrove West Pharmacy,152.978095,-27.449497,4060,Ashgrove
Day and Night Pharmacy Toowoomba,151.950911,-27.573192,4350,South Toowoomba
Amcal,152.917914,-27.652989,4300,Springfield
Gordon Clinic,144.890695,-37.786584,3032,Maribyrnong
Ageless Skin & Laser Clinic,144.89062,-37.786752,3032,Maribyrnong
My Dental Clinic,144.890546,-37.787284,3032,Maribyrnong
MindTree Psychology,153.436283,-28.049218,4218,Mermaid Beach
West End Wellness,153.011541,-27.480429,4101,West End
Medlab Pathology,153.003101,-27.48312,4101,West End
Bardon Dental Centre,152.986198,-27.457905,4065,Bardon
Harrington Waters Medical Clinic,152.662443,-31.884623,2427,Harrington
Thornlie Square Medical Center,115.963031,-32.05521,6108,Thornlie
Alderly Family Medical & Dental Cntre,153.00116,-27.42509,4051,Alderley
My FootDr Podiatry Camp Hill,153.081257,-27.487854,4152,Camp Hill
LifeCare,153.045994,-27.500037,4120,Stones Corner
Hearing Australia Morningside,153.071235,-27.467824,4170,Morningside
Chemist,153.069474,-27.31969,4017,Sandgate
Chemist Warehouse,152.993787,-27.444888,4060,Ashgrove
Delight Dental,152.993992,-27.445116,4060,Ashgrove
Dr Margaret,153.053092,-27.385992,4012,Wavell Heights
